bmi_percentile,physical_activity_days_code,computer_use_code,sleep_code,sex_code,age_code,survey_weight,physical_activity_days,computer_use_hours,sleep_hours,female,sex_label,age_years_approx
20.46953227,7.0,3.0,4.0,1.0,4.0,1.4199,6.0,1.0,7.0,0.0,Male,15.0
93.9072722,2.0,1.0,3.0,2.0,3.0,0.6267,1.0,0.0,6.0,1.0,Female,14.0
59.02079621,1.0,1.0,3.0,1.0,4.0,1.4199,0.0,0.0,6.0,0.0,Male,15.0
0.006768919,8.0,2.0,5.0,1.0,5.0,1.4199,7.0,0.5,8.0,0.0,Male,16.0
77.76856155,7.0,4.0,4.0,2.0,4.0,1.1578,6.0,2.0,7.0,1.0,Female,15.0
88.17235737,8.0,2.0,5.0,2.0,4.0,1.1578,7.0,0.5,8.0,1.0,Female,15.0
45.94631988,1.0,3.0,5.0,1.0,3.0,1.4199,0.0,1.0,8.0,0.0,Male,14.0
26.55639437,5.0,5.0,4.0,1.0,4.0,1.4199,4.0,3.0,7.0,0.0,Male,15.0
19.47297454,4.0,1.0,1.0,1.0,7.0,2.7445,3.0,0.0,4.0,0.0,Male,18.0
69.13085778,7.0,3.0,2.0,2.0,7.0,1.7436,6.0,1.0,5.0,1.0,Female,18.0
53.02162601,1.0,1.0,4.0,1.0,6.0,2.7445,0.0,0.0,7.0,0.0,Male,17.0
36.42796633,1.0,1.0,2.0,1.0,6.0,2.2594,0.0,0.0,5.0,0.0,Male,17.0
92.37168878,3.0,3.0,5.0,1.0,6.0,2.7445,2.0,1.0,8.0,0.0,Male,17.0
80.60383865,2.0,3.0,3.0,1.0,7.0,2.7445,1.0,1.0,6.0,0.0,Male,18.0
41.5155192,1.0,3.0,5.0,1.0,7.0,2.7445,0.0,1.0,8.0,0.0,Male,18.0
32.04763915,6.0,1.0,4.0,1.0,7.0,2.7445,5.0,0.0,7.0,0.0,Male,18.0
39.07339722,4.0,2.0,3.0,1.0,6.0,2.2594,3.0,0.5,6.0,0.0,Male,17.0
87.00265796,5.0,4.0,3.0,1.0,7.0,2.7445,4.0,2.0,6.0,0.0,Male,18.0
70.81674648,3.0,2.0,4.0,2.0,7.0,1.7436,2.0,0.5,7.0,1.0,Female,18.0
79.52427005,6.0,4.0,3.0,2.0,7.0,1.7436,5.0,2.0,6.0,1.0,Female,18.0
80.47617765,8.0,3.0,1.0,2.0,6.0,1.7436,7.0,1.0,4.0,1.0,Female,17.0
23.32766848,6.0,4.0,2.0,2.0,7.0,1.7436,5.0,2.0,5.0,1.0,Female,18.0
74.41919519,8.0,4.0,4.0,2.0,7.0,1.7436,7.0,2.0,7.0,1.0,Female,18.0
99.46839066,2.0,4.0,5.0,2.0,7.0,1.7436,1.0,2.0,8.0,1.0,Female,18.0
70.2948453,8.0,1.0,4.0,2.0,6.0,1.7436,7.0,0.0,7.0,1.0,Female,17.0
40.44798394,1.0,3.0,7.0,2.0,7.0,1.7436,0.0,1.0,10.0,1.0,Female,18.0
87.89933447,8.0,2.0,3.0,2.0,6.0,1.7436,7.0,0.5,6.0,1.0,Female,17.0
92.1853654,6.0,2.0,4.0,2.0,6.0,1.7436,5.0,0.5,7.0,1.0,Female,17.0
60.76861032,4.0,6.0,3.0,2.0,7.0,1.7436,3.0,4.0,6.0,1.0,Female,18.0
92.16826247,6.0,5.0,3.0,2.0,7.0,1.7436,5.0,3.0,6.0,1.0,Female,18.0
5.844247261,4.0,3.0,2.0,1.0,4.0,2.1761,3.0,1.0,5.0,0.0,Male,15.0
68.87086388,4.0,1.0,2.0,2.0,4.0,3.1265,3.0,0.0,5.0,1.0,Female,15.0
56.31514778,3.0,3.0,3.0,2.0,5.0,2.5444,2.0,1.0,6.0,1.0,Female,16.0
35.5438073,3.0,2.0,7.0,2.0,5.0,3.1265,2.0,0.5,10.0,1.0,Female,16.0
90.06979532,3.0,4.0,5.0,2.0,5.0,3.1265,2.0,2.0,8.0,1.0,Female,16.0
30.75861295,8.0,2.0,4.0,2.0,5.0,3.1265,7.0,0.5,7.0,1.0,Female,16.0
51.61765844,6.0,2.0,4.0,2.0,4.0,3.1265,5.0,0.5,7.0,1.0,Female,15.0
32.35454194,4.0,3.0,4.0,2.0,5.0,3.1265,3.0,1.0,7.0,1.0,Female,16.0
52.41347462,8.0,5.0,2.0,2.0,5.0,2.1159,7.0,3.0,5.0,1.0,Female,16.0
92.26251615,6.0,3.0,3.0,2.0,5.0,3.1265,5.0,1.0,6.0,1.0,Female,16.0
7.032419398,6.0,1.0,4.0,2.0,5.0,2.5444,5.0,0.0,7.0,1.0,Female,16.0
30.97488641,3.0,4.0,3.0,1.0,4.0,2.1761,2.0,2.0,6.0,0.0,Male,15.0
22.82347931,5.0,2.0,5.0,1.0,4.0,2.1761,4.0,0.5,8.0,0.0,Male,15.0
37.38570424,3.0,3.0,4.0,1.0,6.0,2.1761,2.0,1.0,7.0,0.0,Male,17.0
91.80020265,1.0,2.0,4.0,1.0,4.0,2.1761,0.0,0.5,7.0,0.0,Male,15.0
47.52350758,4.0,4.0,4.0,1.0,4.0,2.1761,3.0,2.0,7.0,0.0,Male,15.0
97.17532506,1.0,2.0,5.0,1.0,4.0,1.9798,0.0,0.5,8.0,0.0,Male,15.0
69.91124718,1.0,3.0,1.0,1.0,5.0,2.4488,0.0,1.0,4.0,0.0,Male,16.0
51.32765319,3.0,1.0,2.0,1.0,6.0,2.1761,2.0,0.0,5.0,0.0,Male,17.0
11.72203035,3.0,2.0,4.0,1.0,4.0,2.1761,2.0,0.5,7.0,0.0,Male,15.0
73.17599591,8.0,6.0,4.0,1.0,4.0,2.1761,7.0,4.0,7.0,0.0,Male,15.0
58.06394871,1.0,7.0,5.0,1.0,5.0,2.1761,0.0,5.0,8.0,0.0,Male,16.0
98.75339996,1.0,7.0,3.0,1.0,5.0,2.1761,0.0,5.0,6.0,0.0,Male,16.0
49.28651193,8.0,2.0,3.0,1.0,5.0,2.1761,7.0,0.5,6.0,0.0,Male,16.0
13.05973687,6.0,1.0,4.0,1.0,5.0,2.1761,5.0,0.0,7.0,0.0,Male,16.0
28.36149003,4.0,7.0,3.0,1.0,5.0,2.1761,3.0,5.0,6.0,0.0,Male,16.0
32.2978179,8.0,5.0,3.0,2.0,5.0,2.1159,7.0,3.0,6.0,1.0,Female,16.0
98.35931481,8.0,1.0,6.0,2.0,5.0,1.7656,7.0,0.0,9.0,1.0,Female,16.0
29.7578994,4.0,3.0,3.0,1.0,6.0,2.4488,3.0,1.0,6.0,0.0,Male,17.0
93.80678317,1.0,4.0,3.0,1.0,5.0,2.4488,0.0,2.0,6.0,0.0,Male,16.0
38.18531901,8.0,2.0,3.0,2.0,6.0,1.7436,7.0,0.5,6.0,1.0,Female,17.0
38.68988246,1.0,1.0,4.0,1.0,5.0,2.4488,0.0,0.0,7.0,0.0,Male,16.0
89.0955475,4.0,2.0,4.0,1.0,6.0,2.4488,3.0,0.5,7.0,0.0,Male,17.0
41.98150796,1.0,4.0,4.0,1.0,6.0,2.4488,0.0,2.0,7.0,0.0,Male,17.0
66.08825915,1.0,4.0,3.0,1.0,5.0,2.4488,0.0,2.0,6.0,0.0,Male,16.0
82.78836576,1.0,3.0,3.0,1.0,6.0,2.4488,0.0,1.0,6.0,0.0,Male,17.0
21.80091321,1.0,3.0,2.0,1.0,5.0,2.4488,0.0,1.0,5.0,0.0,Male,16.0
49.28651193,1.0,6.0,2.0,1.0,5.0,2.4488,0.0,4.0,5.0,0.0,Male,16.0
67.16680562,1.0,4.0,5.0,1.0,5.0,2.4488,0.0,2.0,8.0,0.0,Male,16.0
34.10784442,4.0,3.0,4.0,2.0,6.0,2.1159,3.0,1.0,7.0,1.0,Female,17.0
31.36830176,7.0,1.0,3.0,2.0,6.0,1.3648,6.0,0.0,6.0,1.0,Female,17.0
45.16626978,7.0,3.0,4.0,2.0,5.0,2.1159,6.0,1.0,7.0,1.0,Female,16.0
3.027341461,8.0,3.0,5.0,2.0,6.0,2.1159,7.0,1.0,8.0,1.0,Female,17.0
98.86426475,6.0,5.0,4.0,2.0,5.0,2.1159,5.0,3.0,7.0,1.0,Female,16.0
94.06597749,2.0,6.0,4.0,2.0,6.0,2.1159,1.0,4.0,7.0,1.0,Female,17.0
34.55230954,3.0,2.0,5.0,2.0,5.0,2.1159,2.0,0.5,8.0,1.0,Female,16.0
87.3464244,6.0,2.0,4.0,2.0,6.0,2.1159,5.0,0.5,7.0,1.0,Female,17.0
82.95496038,6.0,3.0,4.0,2.0,6.0,2.1159,5.0,1.0,7.0,1.0,Female,17.0
43.7908813,7.0,6.0,5.0,2.0,5.0,2.1159,6.0,4.0,8.0,1.0,Female,16.0
83.33665428,6.0,5.0,4.0,2.0,6.0,2.1159,5.0,3.0,7.0,1.0,Female,17.0
29.42980208,6.0,4.0,6.0,2.0,6.0,2.1159,5.0,2.0,9.0,1.0,Female,17.0
96.72437097,3.0,2.0,5.0,2.0,5.0,2.1159,2.0,0.5,8.0,1.0,Female,16.0
78.83713773,6.0,2.0,5.0,1.0,3.0,2.8685,5.0,0.5,8.0,0.0,Male,14.0
89.34879347,4.0,3.0,4.0,1.0,3.0,2.8685,3.0,1.0,7.0,0.0,Male,14.0
33.65244897,4.0,2.0,4.0,1.0,3.0,2.8685,3.0,0.5,7.0,0.0,Male,14.0
68.47284867,4.0,3.0,2.0,1.0,4.0,2.8685,3.0,1.0,5.0,0.0,Male,15.0
98.98268561,1.0,4.0,5.0,1.0,3.0,2.8685,0.0,2.0,8.0,0.0,Male,14.0
78.01416162,1.0,3.0,1.0,1.0,4.0,2.8685,0.0,1.0,4.0,0.0,Male,15.0
56.12271161,5.0,4.0,2.0,1.0,4.0,2.8685,4.0,2.0,5.0,0.0,Male,15.0
38.19668196,3.0,2.0,2.0,1.0,4.0,2.8685,2.0,0.5,5.0,0.0,Male,15.0
25.58698142,8.0,4.0,5.0,1.0,3.0,2.8685,7.0,2.0,8.0,0.0,Male,14.0
30.98255809,3.0,3.0,4.0,1.0,5.0,2.1761,2.0,1.0,7.0,0.0,Male,16.0
36.97561899,5.0,2.0,3.0,2.0,3.0,2.6352,4.0,0.5,6.0,1.0,Female,14.0
39.33113427,1.0,1.0,4.0,2.0,3.0,2.6352,0.0,0.0,7.0,1.0,Female,14.0
61.74825041,4.0,2.0,6.0,2.0,5.0,2.6352,3.0,0.5,9.0,1.0,Female,16.0
55.62821787,7.0,4.0,5.0,2.0,5.0,2.6352,6.0,2.0,8.0,1.0,Female,16.0
53.24794021,3.0,7.0,2.0,2.0,4.0,2.6352,2.0,5.0,5.0,1.0,Female,15.0
93.85646466,1.0,2.0,4.0,2.0,4.0,2.6352,0.0,0.5,7.0,1.0,Female,15.0
64.02279417,8.0,4.0,3.0,2.0,4.0,2.6352,7.0,2.0,6.0,1.0,Female,15.0
65.2420533,5.0,3.0,4.0,2.0,4.0,2.3156,4.0,1.0,7.0,1.0,Female,15.0
26.1049264,8.0,5.0,5.0,2.0,4.0,2.3156,7.0,3.0,8.0,1.0,Female,15.0
26.38837509,2.0,2.0,6.0,2.0,4.0,2.3156,1.0,0.5,9.0,1.0,Female,15.0
94.65708955,1.0,5.0,2.0,2.0,4.0,2.3156,0.0,3.0,5.0,1.0,Female,15.0
6.027926572,8.0,3.0,3.0,2.0,4.0,2.6352,7.0,1.0,6.0,1.0,Female,15.0
97.30672532,6.0,4.0,6.0,2.0,4.0,2.6352,5.0,2.0,9.0,1.0,Female,15.0
27.00314433,8.0,1.0,4.0,2.0,3.0,2.6352,7.0,0.0,7.0,1.0,Female,14.0
45.51776657,7.0,2.0,3.0,2.0,4.0,2.6352,6.0,0.5,6.0,1.0,Female,15.0
45.98732433,1.0,4.0,2.0,2.0,4.0,2.6352,0.0,2.0,5.0,1.0,Female,15.0
63.30381582,6.0,5.0,5.0,2.0,4.0,2.6352,5.0,3.0,8.0,1.0,Female,15.0
96.18504314,2.0,2.0,2.0,2.0,4.0,0.549,1.0,0.5,5.0,1.0,Female,15.0
23.68951218,4.0,2.0,4.0,2.0,4.0,0.4824,3.0,0.5,7.0,1.0,Female,15.0
43.30369499,8.0,1.0,5.0,2.0,7.0,0.4079,7.0,0.0,8.0,1.0,Female,18.0
99.74069637,8.0,4.0,5.0,2.0,5.0,0.5316,7.0,2.0,8.0,1.0,Female,16.0
48.98596485,8.0,3.0,5.0,2.0,6.0,0.4079,7.0,1.0,8.0,1.0,Female,17.0
36.3201391,6.0,5.0,3.0,2.0,7.0,0.3194,5.0,3.0,6.0,1.0,Female,18.0
76.72045861,6.0,1.0,1.0,1.0,7.0,1.9673,5.0,0.0,4.0,0.0,Male,18.0
51.7428672,3.0,2.0,3.0,2.0,6.0,0.3194,2.0,0.5,6.0,1.0,Female,17.0
13.08187583,8.0,4.0,3.0,2.0,6.0,0.3194,7.0,2.0,6.0,1.0,Female,17.0
26.3552187,4.0,4.0,4.0,2.0,6.0,0.3194,3.0,2.0,7.0,1.0,Female,17.0
92.48084439,6.0,6.0,7.0,2.0,7.0,0.3194,5.0,4.0,10.0,1.0,Female,18.0
78.26789871,7.0,4.0,3.0,2.0,7.0,0.3194,6.0,2.0,6.0,1.0,Female,18.0
62.71354329,8.0,5.0,4.0,2.0,7.0,0.3194,7.0,3.0,7.0,1.0,Female,18.0
79.92192149,5.0,2.0,4.0,2.0,5.0,0.567,4.0,0.5,7.0,1.0,Female,16.0
99.28032188,4.0,6.0,3.0,2.0,6.0,0.3194,3.0,4.0,6.0,1.0,Female,17.0
75.2628239,4.0,5.0,4.0,2.0,6.0,0.5794,3.0,3.0,7.0,1.0,Female,17.0
73.89402899,7.0,2.0,5.0,2.0,5.0,0.567,6.0,0.5,8.0,1.0,Female,16.0
60.51961267,3.0,6.0,4.0,1.0,6.0,1.9673,2.0,4.0,7.0,0.0,Male,17.0
46.60251916,8.0,7.0,2.0,1.0,6.0,1.9673,7.0,5.0,5.0,0.0,Male,17.0
19.03058741,5.0,5.0,5.0,2.0,6.0,0.567,4.0,3.0,8.0,1.0,Female,17.0
26.04781219,7.0,3.0,3.0,2.0,5.0,0.567,6.0,1.0,6.0,1.0,Female,16.0
87.51636498,2.0,3.0,7.0,2.0,7.0,0.4835,1.0,1.0,10.0,1.0,Female,18.0
63.10741439,8.0,2.0,5.0,2.0,7.0,0.3193,7.0,0.5,8.0,1.0,Female,18.0
87.29843376,3.0,2.0,3.0,2.0,6.0,0.3194,2.0,0.5,6.0,1.0,Female,17.0
90.55383582,4.0,6.0,3.0,2.0,6.0,0.3707,3.0,4.0,6.0,1.0,Female,17.0
66.54483144,1.0,4.0,4.0,2.0,5.0,0.5316,0.0,2.0,7.0,1.0,Female,16.0
55.79291405,4.0,4.0,5.0,2.0,6.0,0.567,3.0,2.0,8.0,1.0,Female,17.0
59.36187206,8.0,4.0,3.0,2.0,7.0,0.3193,7.0,2.0,6.0,1.0,Female,18.0
83.8443561,8.0,1.0,2.0,2.0,7.0,0.3194,7.0,0.0,5.0,1.0,Female,18.0
98.10020721,8.0,1.0,2.0,2.0,6.0,0.3194,7.0,0.0,5.0,1.0,Female,17.0
54.63077194,6.0,3.0,3.0,2.0,5.0,0.5316,5.0,1.0,6.0,1.0,Female,16.0
82.81974763,8.0,1.0,4.0,2.0,6.0,0.3194,7.0,0.0,7.0,1.0,Female,17.0
21.94992936,8.0,4.0,3.0,2.0,6.0,0.3193,7.0,2.0,6.0,1.0,Female,17.0
87.97639476,3.0,3.0,3.0,2.0,6.0,0.3194,2.0,1.0,6.0,1.0,Female,17.0
92.48084439,8.0,7.0,1.0,2.0,7.0,0.4079,7.0,5.0,4.0,1.0,Female,18.0
58.69524984,1.0,2.0,2.0,1.0,7.0,2.0652,0.0,0.5,5.0,0.0,Male,18.0
82.389679,2.0,1.0,3.0,1.0,6.0,0.5658,1.0,0.0,6.0,0.0,Male,17.0
21.293857,1.0,4.0,5.0,1.0,5.0,0.5658,0.0,2.0,8.0,0.0,Male,16.0
28.47427465,6.0,1.0,5.0,2.0,4.0,1.0294,5.0,0.0,8.0,1.0,Female,15.0
48.66934789,2.0,1.0,3.0,2.0,4.0,1.0294,1.0,0.0,6.0,1.0,Female,15.0
86.60972573,3.0,2.0,4.0,2.0,5.0,1.0294,2.0,0.5,7.0,1.0,Female,16.0
1.726900972,1.0,7.0,4.0,2.0,5.0,0.8378,0.0,5.0,7.0,1.0,Female,16.0
90.64350563,5.0,4.0,3.0,2.0,4.0,0.8378,4.0,2.0,6.0,1.0,Female,15.0
87.8987,4.0,5.0,6.0,2.0,5.0,0.9798,3.0,3.0,9.0,1.0,Female,16.0
98.13855509,3.0,7.0,1.0,2.0,5.0,1.0294,2.0,5.0,4.0,1.0,Female,16.0
70.28143034,3.0,3.0,3.0,2.0,5.0,0.9798,2.0,1.0,6.0,1.0,Female,16.0
84.4582919,6.0,5.0,4.0,2.0,4.0,1.0294,5.0,3.0,7.0,1.0,Female,15.0
87.37254389,1.0,5.0,4.0,2.0,5.0,0.9798,0.0,3.0,7.0,1.0,Female,16.0
74.74124853,5.0,4.0,3.0,2.0,5.0,0.9798,4.0,2.0,6.0,1.0,Female,16.0
59.82968984,2.0,3.0,5.0,2.0,4.0,1.0294,1.0,1.0,8.0,1.0,Female,15.0
69.88257682,6.0,4.0,2.0,1.0,4.0,0.5312,5.0,2.0,5.0,0.0,Male,15.0
15.29507487,1.0,2.0,2.0,1.0,4.0,0.6365,0.0,0.5,5.0,0.0,Male,15.0
25.9046623,2.0,3.0,2.0,1.0,5.0,0.5658,1.0,1.0,5.0,0.0,Male,16.0
12.67495059,4.0,1.0,4.0,1.0,4.0,0.5658,3.0,0.0,7.0,0.0,Male,15.0
0.465744534,8.0,1.0,3.0,1.0,4.0,0.5658,7.0,0.0,6.0,0.0,Male,15.0
65.45070989,5.0,5.0,4.0,1.0,5.0,0.6365,4.0,3.0,7.0,0.0,Male,16.0
72.08322728,6.0,4.0,4.0,1.0,5.0,0.5658,5.0,2.0,7.0,0.0,Male,16.0
13.19742369,3.0,2.0,4.0,1.0,4.0,0.5658,2.0,0.5,7.0,0.0,Male,15.0
5.125120423,1.0,2.0,4.0,1.0,4.0,0.5658,0.0,0.5,7.0,0.0,Male,15.0
42.9070731,1.0,2.0,5.0,1.0,5.0,0.5658,0.0,0.5,8.0,0.0,Male,16.0
95.48360779,2.0,2.0,5.0,1.0,4.0,0.6365,1.0,0.5,8.0,0.0,Male,15.0
70.59134372,5.0,2.0,3.0,1.0,5.0,0.5147,4.0,0.5,6.0,0.0,Male,16.0
87.55552706,3.0,7.0,2.0,1.0,4.0,0.5312,2.0,5.0,5.0,0.0,Male,15.0
50.78124507,5.0,3.0,4.0,1.0,5.0,0.5147,4.0,1.0,7.0,0.0,Male,16.0
20.13123816,2.0,1.0,4.0,1.0,4.0,0.5658,1.0,0.0,7.0,0.0,Male,15.0
76.59777271,4.0,3.0,4.0,1.0,4.0,0.5312,3.0,1.0,7.0,0.0,Male,15.0
79.94321014,3.0,4.0,4.0,1.0,5.0,0.5658,2.0,2.0,7.0,0.0,Male,16.0
53.96737126,6.0,2.0,1.0,1.0,4.0,0.5658,5.0,0.5,4.0,0.0,Male,15.0
74.23946269,7.0,3.0,3.0,1.0,5.0,0.6365,6.0,1.0,6.0,0.0,Male,16.0
52.55947074,6.0,3.0,2.0,1.0,4.0,0.6365,5.0,1.0,5.0,0.0,Male,15.0
61.32131796,5.0,3.0,3.0,1.0,5.0,0.5147,4.0,1.0,6.0,0.0,Male,16.0
35.43738756,2.0,6.0,2.0,1.0,4.0,0.1598,1.0,4.0,5.0,0.0,Male,15.0
28.91092809,1.0,4.0,3.0,1.0,5.0,0.6365,0.0,2.0,6.0,0.0,Male,16.0
18.67189653,6.0,1.0,4.0,1.0,4.0,0.5147,5.0,0.0,7.0,0.0,Male,15.0
89.52466745,5.0,4.0,2.0,1.0,4.0,0.5147,4.0,2.0,5.0,0.0,Male,15.0
30.61256779,2.0,4.0,4.0,1.0,4.0,0.5658,1.0,2.0,7.0,0.0,Male,15.0
73.97695278,3.0,7.0,1.0,2.0,7.0,0.3193,2.0,5.0,4.0,1.0,Female,18.0
92.72607031,4.0,4.0,2.0,2.0,7.0,0.3193,3.0,2.0,5.0,1.0,Female,18.0
92.29468816,4.0,4.0,3.0,2.0,7.0,0.3193,3.0,2.0,6.0,1.0,Female,18.0
3.72e-09,1.0,2.0,1.0,2.0,7.0,0.3194,0.0,0.5,4.0,1.0,Female,18.0
35.20622619,1.0,7.0,4.0,2.0,6.0,0.3194,0.0,5.0,7.0,1.0,Female,17.0
77.85531727,8.0,4.0,4.0,2.0,6.0,0.5316,7.0,2.0,7.0,1.0,Female,17.0
15.29718496,2.0,2.0,3.0,1.0,6.0,1.9673,1.0,0.5,6.0,0.0,Male,17.0
86.03629312,8.0,3.0,5.0,2.0,6.0,0.5316,7.0,1.0,8.0,1.0,Female,17.0
57.57312174,7.0,2.0,4.0,2.0,6.0,0.4079,6.0,0.5,7.0,1.0,Female,17.0
48.98596485,8.0,4.0,3.0,2.0,6.0,0.5316,7.0,2.0,6.0,1.0,Female,17.0
15.53240804,1.0,1.0,5.0,1.0,7.0,1.9673,0.0,0.0,8.0,0.0,Male,18.0
68.32870413,6.0,1.0,1.0,2.0,6.0,0.3194,5.0,0.0,4.0,1.0,Female,17.0
69.77678882,8.0,4.0,2.0,2.0,6.0,0.3194,7.0,2.0,5.0,1.0,Female,17.0
29.49477761,4.0,1.0,5.0,2.0,6.0,0.4079,3.0,0.0,8.0,1.0,Female,17.0
79.67120611,8.0,2.0,5.0,2.0,6.0,0.5316,7.0,0.5,8.0,1.0,Female,17.0
41.5155192,1.0,2.0,3.0,1.0,7.0,2.439,0.0,0.5,6.0,0.0,Male,18.0
83.83716201,7.0,4.0,3.0,2.0,6.0,0.5794,6.0,2.0,6.0,1.0,Female,17.0
94.79049664,5.0,5.0,4.0,2.0,6.0,0.4835,4.0,3.0,7.0,1.0,Female,17.0
10.0980018,7.0,3.0,4.0,2.0,6.0,0.4079,6.0,1.0,7.0,1.0,Female,17.0
81.73093016,6.0,2.0,3.0,2.0,5.0,0.5316,5.0,0.5,6.0,1.0,Female,16.0
80.59668985,5.0,6.0,4.0,2.0,5.0,0.5794,4.0,4.0,7.0,1.0,Female,16.0
80.97504778,1.0,1.0,4.0,2.0,5.0,0.5316,0.0,0.0,7.0,1.0,Female,16.0
71.77650233,8.0,3.0,5.0,2.0,6.0,0.3194,7.0,1.0,8.0,1.0,Female,17.0
51.57061646,3.0,3.0,3.0,2.0,6.0,0.3193,2.0,1.0,6.0,1.0,Female,17.0
74.97339737,6.0,4.0,5.0,1.0,3.0,1.085,5.0,2.0,8.0,0.0,Male,14.0
78.31747374,1.0,3.0,5.0,2.0,4.0,0.549,0.0,1.0,8.0,1.0,Female,15.0
93.8867959,3.0,4.0,3.0,2.0,4.0,0.5302,2.0,2.0,6.0,1.0,Female,15.0
61.73415715,4.0,1.0,4.0,2.0,4.0,0.5302,3.0,0.0,7.0,1.0,Female,15.0
21.63321504,2.0,5.0,4.0,1.0,4.0,1.085,1.0,3.0,7.0,0.0,Male,15.0
98.83229328,2.0,2.0,1.0,1.0,4.0,1.085,1.0,0.5,4.0,0.0,Male,15.0
67.02760826,7.0,5.0,4.0,2.0,3.0,0.4663,6.0,3.0,7.0,1.0,Female,14.0
1.827930997,2.0,2.0,5.0,2.0,4.0,0.4663,1.0,0.5,8.0,1.0,Female,15.0
66.68729588,5.0,7.0,3.0,2.0,2.0,0.549,4.0,5.0,6.0,1.0,Female,13.0
96.01314028,2.0,2.0,4.0,2.0,3.0,0.4824,1.0,0.5,7.0,1.0,Female,14.0
31.08786145,6.0,5.0,3.0,2.0,4.0,0.5302,5.0,3.0,6.0,1.0,Female,15.0
10.67598675,3.0,2.0,3.0,1.0,3.0,1.1747,2.0,0.5,6.0,0.0,Male,14.0
85.9657027,6.0,4.0,4.0,1.0,3.0,1.1111,5.0,2.0,7.0,0.0,Male,14.0
70.84066228,1.0,1.0,3.0,1.0,4.0,1.085,0.0,0.0,6.0,0.0,Male,15.0
85.94819628,6.0,5.0,3.0,2.0,4.0,0.549,5.0,3.0,6.0,1.0,Female,15.0
21.45872612,2.0,4.0,3.0,2.0,4.0,0.549,1.0,2.0,6.0,1.0,Female,15.0
96.6144673,5.0,7.0,1.0,1.0,4.0,1.1747,4.0,5.0,4.0,0.0,Male,15.0
47.7153177,1.0,5.0,6.0,2.0,3.0,0.549,0.0,3.0,9.0,1.0,Female,14.0
47.50952011,7.0,2.0,2.0,2.0,4.0,0.5302,6.0,0.5,5.0,1.0,Female,15.0
69.15980796,8.0,1.0,5.0,2.0,4.0,0.549,7.0,0.0,8.0,1.0,Female,15.0
61.71262234,7.0,1.0,6.0,2.0,3.0,0.549,6.0,0.0,9.0,1.0,Female,14.0
49.78650358,6.0,3.0,3.0,1.0,3.0,1.1747,5.0,1.0,6.0,0.0,Male,14.0
14.38794383,3.0,2.0,4.0,1.0,3.0,1.1747,2.0,0.5,7.0,0.0,Male,14.0
47.28464354,7.0,4.0,2.0,2.0,4.0,0.4824,6.0,2.0,5.0,1.0,Female,15.0
57.43872869,1.0,7.0,1.0,1.0,3.0,1.3908,0.0,5.0,4.0,0.0,Male,14.0
66.27569222,8.0,4.0,3.0,2.0,4.0,0.5302,7.0,2.0,6.0,1.0,Female,15.0
28.54864874,5.0,5.0,2.0,1.0,4.0,1.1111,4.0,3.0,5.0,0.0,Male,15.0
72.15157479,5.0,3.0,1.0,2.0,3.0,0.166,4.0,1.0,4.0,1.0,Female,14.0
4.846548785,3.0,7.0,3.0,2.0,4.0,0.4663,2.0,5.0,6.0,1.0,Female,15.0
69.5988229,4.0,2.0,3.0,2.0,3.0,0.5302,3.0,0.5,6.0,1.0,Female,14.0
97.05875281,2.0,5.0,3.0,2.0,4.0,0.4663,1.0,3.0,6.0,1.0,Female,15.0
60.25938216,3.0,2.0,6.0,2.0,3.0,0.549,2.0,0.5,9.0,1.0,Female,14.0
89.52466745,7.0,4.0,4.0,1.0,4.0,1.1111,6.0,2.0,7.0,0.0,Male,15.0
78.9594291,8.0,3.0,3.0,2.0,4.0,0.5302,7.0,1.0,6.0,1.0,Female,15.0
98.04566662,1.0,2.0,5.0,1.0,5.0,0.8779,0.0,0.5,8.0,0.0,Male,16.0
98.13004196,5.0,1.0,2.0,1.0,4.0,1.3784,4.0,0.0,5.0,0.0,Male,15.0
9.353982255,1.0,4.0,3.0,1.0,5.0,1.3784,0.0,2.0,6.0,0.0,Male,16.0
78.49593958,2.0,3.0,5.0,2.0,4.0,2.3433,1.0,1.0,8.0,1.0,Female,15.0
60.50842316,3.0,5.0,5.0,2.0,5.0,2.3433,2.0,3.0,8.0,1.0,Female,16.0
69.90936567,4.0,2.0,5.0,1.0,4.0,1.3784,3.0,0.5,8.0,0.0,Male,15.0
37.86086693,4.0,4.0,4.0,1.0,4.0,1.3784,3.0,2.0,7.0,0.0,Male,15.0
24.37249185,1.0,4.0,4.0,1.0,5.0,1.3784,0.0,2.0,7.0,0.0,Male,16.0
74.22155378,5.0,4.0,2.0,1.0,4.0,0.8779,4.0,2.0,5.0,0.0,Male,15.0
23.65339914,8.0,2.0,5.0,1.0,5.0,1.3784,7.0,0.5,8.0,0.0,Male,16.0
53.96737126,8.0,4.0,6.0,1.0,4.0,1.3784,7.0,2.0,9.0,0.0,Male,15.0
40.55138048,5.0,2.0,3.0,1.0,4.0,1.3784,4.0,0.5,6.0,0.0,Male,15.0
40.79455963,7.0,3.0,5.0,1.0,5.0,1.3784,6.0,1.0,8.0,0.0,Male,16.0
71.98123934,2.0,1.0,5.0,1.0,4.0,1.3784,1.0,0.0,8.0,0.0,Male,15.0
66.99718709,6.0,1.0,2.0,1.0,4.0,1.3784,5.0,0.0,5.0,0.0,Male,15.0
